0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
-0.0019952953,-0.02516587,0.08357602,0.1735697,0.33952472,-0.14233395,0.6043391,0.10404659,0.31348014,-0.20381872,-0.22082424,-0.6321761,-0.42602384,-0.36156136,-0.24371926,0.1358523,0.15702656,-0.4098145,-0.19609487,-0.14957078,-0.19175178,0.65619457,-0.7874226,0.0057573747,-0.1774314,-0.13757661,0.50211614,0.6886983,0.0956873,-0.20648491,0.3466068,-0.13604152,-0.15659216,-0.15440524,0.04573618,-0.4676395,-0.19243406,0.15381435,0.24734303,0.12203216,-0.41571164,0.03107787,-0.3838012,0.038446352,0.6514675,-0.038036197,0.561133,-0.025140524,0.06594614,0.2508334,-0.38249636,-0.24312288,-0.7601257,-0.5633028,-0.0033987537,0.7385332,0.5240184,-0.05936627,-0.47321275,0.006539652,-0.14136197,-0.33545828,-0.05042599,0.3069809,0.71274126,0.28816128,0.41988105,0.25501478,-0.19386572,-0.092481025,0.71023,-0.14685658,0.24492593,-0.0820709,-0.33223015,-0.11431824,0.6729999,-0.77461225,-0.13241664,-0.5132851,-0.36864784,-0.49283817,-0.651637,0.07347103,0.1787598,0.49795708,-0.0706267,0.17427273,-0.5964795,-0.10215495,0.009104058,0.13062933,0.97811735,0.783029,-0.1440737,-0.2109721
-0.33778405,-0.6358569,0.16061532,0.22919369,0.032494485,0.029502714,0.68678075,0.753757,0.2570133,-0.74491787,0.11444074,-0.18260562,-0.17806071,-0.7267355,-0.03789068,0.68012494,-0.2694082,-0.54521126,-0.60437053,-0.07454906,-0.30446553,0.40441188,-0.96836567,0.1057415,0.44193858,0.24201712,0.1429238,1.0869112,0.623731,0.03267891,-0.13429269,-0.29864177,0.05842516,-0.15053454,-0.27117413,-0.16030173,0.28820944,0.06984925,-0.23012872,-0.077672906,-0.41331536,0.80924857,-0.19142804,0.5165743,0.16064547,0.20619555,-0.30666798,0.07915138,0.13245293,0.086929895,-0.4852515,0.16328268,-0.08854284,-0.6725162,-0.27844304,0.40720877,0.380353,0.038222592,-0.4531353,-0.3231055,-0.22953613,-0.07344762,-0.42571855,-0.6300518,-0.18648875,-0.4522368,0.115163445,0.27012777,0.5021982,-0.21852486,0.17656405,0.5052992,0.62958896,-0.79429156,0.24457486,-0.27023977,-0.1299297,-0.9249786,0.39440525,-0.83814603,-0.3333748,0.009953493,-0.26239878,-0.01282537,0.10602115,0.26342937,0.013303673,-0.19943109,-1.1092422,0.453995,-0.12985356,0.3704574,1.2223446,0.871863,0.09561282,0.10476291
-0.35273653,-0.6134079,-0.07827059,0.031901054,0.065085076,-0.11827557,0.5603136,0.57143694,0.3869153,-0.086574055,0.25370693,-0.15999219,0.22517164,-0.66549104,-0.49094915,-0.010838128,0.10105119,-0.34673533,-0.58110905,-0.0323214,0.19137546,0.2872207,-0.80387145,0.15515408,0.39289638,0.12197357,0.018375013,0.6492645,-0.016634302,0.5195897,0.095575474,-0.27869734,0.23344329,0.0426171,-0.07505004,-0.6171201,0.2767509,-0.03032921,0.33172852,-0.684066,-0.28821054,-0.002669939,-0.3226072,0.30123302,-0.11733969,0.3999354,-0.38183585,0.47931656,-0.22380546,0.20122664,-0.16085064,-0.06035035,-0.4472316,-0.45839247,-0.1180327,0.20142344,0.7581142,0.40659007,-0.3103991,0.010778308,-0.009587371,0.11648541,-0.42423454,-0.6066541,0.17548494,0.05372405,0.029930267,0.2717204,0.0076754903,0.2942473,0.85188806,0.50453246,0.4355143,-0.55457187,0.046173874,-0.40845838,0.022713909,-0.29686555,-0.20491123,-1.0658262,0.0721996,-0.61495084,-0.36513677,0.012818726,0.23776367,0.25290298,-0.33420393,-0.21862319,-0.26130372,0.6137721,-0.013080908,-0.10922856,1.1451682,0.83727235,-0.098051086,0.08870647
-0.19338945,-0.2432923,-0.19458932,0.17134902,0.07203827,-0.43527043,0.27271464,0.29225227,0.20908064,0.0050720274,-0.26075032,-0.22133517,-0.2914975,-0.5200746,-0.24232742,0.47740698,-0.037806254,-0.18315418,-0.3361651,-0.4426941,0.37455246,0.58494735,-0.52692837,-0.17189209,0.03809727,0.14830199,0.49816766,0.87767285,0.6560655,0.07970227,0.00484448,-0.11923904,-0.34300768,0.17149337,0.062180765,-0.5584047,-0.10618344,0.09227587,-0.23897468,-0.10069135,-0.34063357,0.16563566,-0.09041514,0.10517744,0.19714609,-0.20006682,0.75069547,-0.06395188,0.0652768,0.05695212,-0.41661814,-0.1353124,0.117281646,-0.68354744,-0.0454875,0.38098907,0.56401974,0.14581789,-0.14517657,0.055990413,-0.27791876,-0.13213965,-0.14742504,-0.095747486,0.349273,0.09504392,0.30707943,0.18330748,-0.29781866,-0.003711245,0.9353826,0.19034208,0.30467516,-0.30064985,-0.006724874,-0.3963169,0.50315565,-0.86296034,-0.24459884,-0.48034286,-0.31630933,-0.23377906,-0.016462777,-0.0030306843,-0.08940881,0.13951129,0.027206685,-0.35995644,-0.60334706,-0.23983341,0.047203686,0.22438653,1.0071139,0.68493104,-0.03631046,-0.076613344
0.19543488,-0.47812328,0.35896173,-0.036808573,-0.10013174,0.20901331,-0.2929318,-0.14356816,0.4902432,-0.61432844,0.015281383,-0.552341,-0.33259422,0.12422928,-0.019604249,0.4115924,0.07289417,-0.6340775,-0.47170928,-0.25509503,-0.56694525,1.3793881,-0.6068228,-0.26207215,-0.23855215,-0.12458496,0.56075966,0.13360564,0.2446848,0.10562545,0.4877471,0.044206545,-0.4120161,-0.51264673,0.16567487,-0.12547362,0.17090046,-0.090115994,0.17821112,0.72301227,-0.7227499,0.32712483,-0.041838422,0.3813445,0.28956735,-0.39715147,0.2533839,-0.13241361,0.22352967,0.16210854,-0.7900157,0.35916603,-0.5749863,-0.47259223,-0.4302259,0.43809018,0.77834976,0.58854127,-0.53305835,-0.2665632,-0.46173906,0.026476517,-0.33558446,-0.06988091,0.02115509,0.044105962,-0.18297882,-0.20171903,0.30725902,-0.4240809,0.77257097,0.40041885,0.34489083,-0.20209056,0.037395265,-0.69533455,0.41587904,-0.64910656,0.62541,-0.60695726,-0.05236517,-0.47845483,-0.7081399,-0.005206382,0.25392562,0.26961648,0.43764356,0.020206563,-0.5447201,0.0903501,-0.015648395,0.095017835,0.55810463,0.965053,-0.4646631,0.20937768
-0.21977507,-0.78432846,-0.006511729,0.23887926,-0.29756323,0.059272707,0.20640859,0.382646,0.30892533,-0.4315217,0.3597756,-0.20662089,-0.23446912,-0.21657974,-0.34001487,0.35289854,0.106577314,-0.62328565,-0.17899303,-0.1858382,0.046310835,0.4109789,-0.80346394,-0.18598557,0.0811196,-0.09340174,0.23896116,0.8999797,0.54181075,-0.07800356,0.12390277,0.6411303,-0.25464782,-0.43115374,0.2058091,-0.62340283,0.3975238,-0.15398261,0.19463924,0.14433552,-0.24322745,-0.07775917,-0.3546964,0.3638141,-0.017374571,-0.50846845,0.2870466,0.076051086,0.10662334,0.023945393,-0.44598,-0.033915065,-0.14524652,-0.54182035,-0.3209563,-0.09426126,0.8655595,0.0053909793,-0.42262027,-0.0624082,-0.26064903,0.082629025,-0.14919882,0.12906264,-0.08113482,-0.16939151,0.11404283,0.097050935,0.18221453,0.124342546,0.7179113,0.35469002,0.7132703,0.12192038,0.18960375,-0.05131749,0.040667493,-0.9752126,-0.11210855,-0.78756344,-0.058084726,-0.05507636,-0.56651497,-0.009683102,0.0927899,0.34884042,-0.07992358,-0.399321,-0.6109616,-0.06900655,0.15737732,0.0921323,0.9300548,0.9149025,-0.2463004,0.042413443
-0.13422258,0.23771681,-0.26257557,0.44175312,0.5455071,-0.50445276,0.43388933,0.23767172,0.3478794,-0.35543463,-0.3585736,-0.35463646,-0.14260161,-0.5996758,0.059939247,0.43166426,0.075854056,-0.15595219,-0.18433335,-0.034924563,-0.089418866,-0.13369446,-0.71045107,0.0071628755,-0.21638148,-0.16091385,0.14377668,0.6573478,0.46800473,-0.18440853,-0.18775024,0.14119396,-0.4684225,0.04208619,0.07948189,-0.1209869,0.19680493,0.13393566,-0.43149313,-0.19777702,-0.23180799,0.31120348,0.12194339,0.24011688,0.302299,-0.22961535,0.39191076,-0.24054155,0.31803173,-0.24510935,-0.5049079,0.43088335,0.4639171,-0.6389299,-0.650441,0.6849819,0.16018574,-0.14889039,-0.3320997,0.002200991,0.1262236,-0.43707967,-0.36622772,0.36857608,0.4823303,-0.08257822,0.21896985,0.8894511,-0.017830232,-0.20362964,0.2576933,0.40203753,0.1751962,-0.46761495,0.040453803,-0.458486,0.053258546,-1.1852804,-0.21865007,-0.7397006,-0.43847498,0.6292519,-0.37784815,-0.062375527,0.10296178,0.06428776,-0.08252865,0.0028828469,-0.26822504,0.013994015,0.22744069,0.186064,1.0622486,0.7268048,-0.8358706,-0.09392927
-0.40392366,0.014775038,-0.027718533,0.23523828,0.19675562,-0.08122238,0.18194251,0.13652477,0.2594472,-0.48581177,-0.20777516,-0.12722822,-0.4800547,-0.20672436,-0.09327872,0.23624638,-0.35076636,-0.21316078,-0.20569196,0.072679795,-0.39993003,0.93406266,-0.53068227,-0.14143518,-0.03542546,0.38132325,0.58253086,1.3322812,0.1721351,-0.2630699,0.02225092,-0.0795228,-0.33773515,0.19868207,-0.09108689,-0.17421743,0.026257211,0.25922817,-0.081419334,-0.15837479,-0.08754699,0.20977278,0.18542548,-0.004171729,0.26068556,0.22413063,0.29182643,-0.053814936,0.041648418,-0.12209208,-0.538947,0.107437514,-0.42257634,-0.65599674,-0.46587378,0.39858407,0.9547288,-0.1435951,-0.101772405,-0.35017845,-0.29355723,-0.3139482,-0.3454935,-0.10813198,0.27135235,0.040464897,0.21451421,0.14431646,-0.16439822,0.13002768,0.7565817,0.16839123,0.34395465,0.3159215,0.21349657,-0.17601407,0.103711344,-0.9064678,-0.09958593,-0.93411386,-0.2641905,0.50590855,-0.649914,0.42347842,0.5043565,0.02108702,0.012338877,-0.016510636,-0.67490757,-0.045989584,0.043495525,-0.22913328,0.57682,0.65428174,-0.2634541,0.07812171
-0.085760556,0.30202073,-0.45125076,0.21689089,0.7414283,-0.21045913,0.36369,-0.2134046,0.4914108,-0.3852636,-0.16840737,-0.20236212,-0.68867785,-0.44621277,-0.08427929,0.13621418,0.2430374,0.052445307,-0.41438687,-0.19046897,-0.46647343,0.7245672,-0.36785242,-0.032748155,0.086630374,0.14525965,0.78540623,0.9732596,0.08943561,0.066604905,0.0464585,-0.22214423,-0.5039177,-0.28416553,-0.09912473,-0.59395736,0.15483083,0.26792982,0.1905888,-0.09300323,-0.18464753,-0.35387892,-0.417989,-0.17986365,0.2799554,0.15421557,0.48840576,0.31185234,0.24779981,-0.19246759,-0.52465796,0.019345254,-0.27678356,-0.122937664,-0.95319146,0.62573093,0.4233801,-0.14293967,-0.21359612,-0.047505744,0.3281772,-0.6645194,-0.29010355,0.06384797,0.26248348,0.24899016,0.37739292,0.53778857,0.36794722,0.19363134,0.8705161,0.04882706,-0.007832838,0.102986805,-0.1666911,-0.21074697,0.05460359,-0.51407975,-0.3872891,-0.48569563,-0.63664687,0.16940922,-0.14405364,0.09447222,0.06742334,0.101431966,0.018821802,-0.13018487,-0.21957725,0.2818048,0.105107054,0.28931445,0.658795,0.77037096,-0.38074064,-0.13842198
0.14545949,-0.5347594,0.036164485,0.3382129,-0.06727711,-0.29556677,-0.06752362,0.24938175,0.18732803,-0.4542058,-0.059256274,-0.09861372,-0.33161876,-0.16722885,-0.18087211,0.2754499,-0.04399904,-0.07316013,-0.3867386,-0.33200577,-0.36954257,0.9107892,-0.23257716,-0.29796046,0.051242005,-0.28608245,0.18810034,0.47684735,0.41894445,-0.09712211,-0.015844595,-0.16485175,-0.105882026,0.31122702,-0.37827682,-0.030880082,0.28363076,-0.15605682,0.2707847,-0.025427114,-0.29448098,0.2105968,0.09487285,0.42604414,-0.19715594,0.20854488,-0.21476674,0.124579154,0.056392122,0.35723394,-0.7472969,0.45565367,-0.5301465,-0.3338576,0.13890927,0.28094894,0.75413954,-0.1504433,-0.46364397,-0.1916687,-0.33658266,-0.27359164,-0.15369177,-0.0943404,-0.029691845,-0.06642108,0.16629902,-0.118323505,-0.08513566,-0.11479535,0.8037774,0.46674266,0.12265644,-0.2879408,0.035285987,-0.2449276,0.04237316,-0.9800022,-0.11295517,-0.83427906,-0.09706424,-0.3868776,-0.532575,0.31910533,-0.31889707,0.24362966,0.03387014,-0.13883093,-0.41786742,0.45404664,0.37524366,0.12947786,0.7851479,0.8582956,0.27090007,0.058123488
-0.15499991,-0.43333408,-0.17260522,0.17275766,-0.22243612,-0.4700311,0.123608306,0.81353724,0.121468976,0.0039543714,0.33612257,0.3181563,-0.764735,-0.969092,-0.27253148,0.3213655,-0.23670736,-0.03333586,-0.2504919,-0.1732206,-0.40243852,0.34783775,-0.40939692,-0.073929004,0.16310851,0.19861922,0.37263277,0.71777445,0.03820267,0.16872928,-0.39380693,-0.5590413,-0.1568245,0.6487218,-0.45471522,-0.37097496,0.5076952,0.16024381,-0.3229003,-0.3509602,-0.18694907,0.14057037,-0.1792926,0.55907196,-0.34394848,0.0611474,0.27428114,0.48107365,0.34104186,0.3407297,-0.3767813,0.4231877,0.46567428,-0.34265503,-0.8593614,0.2755617,1.1883504,-0.17423783,0.25557882,-0.17869678,-0.56835055,0.039197803,0.052998498,-0.36175463,-0.38341266,-0.44517177,0.057368662,0.59627223,0.4068914,-0.21384002,1.0578551,0.47777122,0.73487693,-0.68843323,0.4507953,-0.1107853,-0.24281675,-0.77146935,-0.37450585,-0.6799949,0.068883,0.06371742,-0.52419364,0.0052274433,-0.24220912,-0.24304217,0.031625602,-0.3044233,-0.80469966,0.4218501,-0.18643625,0.15469408,0.92934823,0.8310909,-0.01157709,-0.20354074
